Material,Plant,Quantity,PurchaseOrder,UnitofMeasure,EntryDate,DebitCredit
1010003,CON1,"8,709.120",4800042872,KG,6/15/2022,H
1010003,CON1,"9,797.760",4800042872,KG,6/15/2022,H
1313254,CON1,"8,164.800",4500091749,KG,6/15/2022,S
1313254,CON1,498.960,4500091749,KG,6/15/2022,S
1313254,CON1,"9,480.240",4500091749,KG,6/15/2022,S
1010027,CON1,680.500,4500087541,KG,6/15/2022,S
1010027,CON1,408.300,4500087541,KG,6/15/2022,S
1010027,CON1,"9,799.200",4500087541,KG,6/15/2022,S
1111003,CON1,800.000,4500093006,KG,6/15/2022,S
1111003,CON1,225.000,4500093006,KG,6/15/2022,S
1111003,CON1,"2,250.000",4500093006,KG,6/15/2022,S
1111003,CON1,"15,000.000",4500093006,KG,6/15/2022,S
1313255,CON1,521.640,4500092025,KG,6/15/2022,S
1313255,CON1,385.560,4500092025,KG,6/15/2022,S
1313255,CON1,"1,814.400",4500092025,KG,6/15/2022,S
1313255,CON1,"9,979.200",4500092025,KG,6/15/2022,S
1313255,CON1,"5,443.200",4500092025,KG,6/15/2022,S
1010027,CON1,"13,065.600",4500087541,KG,6/15/2022,S
1111003,CON1,"18,000.000",4500093005,KG,6/15/2022,S
1111003,CON1,500.000,4500093005,KG,6/15/2022,S
1313254,CON1,"18,144.000",4500088930,KG,6/15/2022,H
1010003,CON1,"15,240.960",4800042873,KG,6/16/2022,H
1010003,CON1,"3,265.920",4800042873,KG,6/16/2022,H
1010033,CON1,"7,076.160",4800042609,KG,6/16/2022,H
1313253,CON1,"12,700.800",4800042810,KG,6/16/2022,H
1111089,CON1,"1,088.000",4800043117,KG,6/16/2022,H
1111089,CON1,"2,176.000",4800043117,KG,6/16/2022,H
1111089,CON1,"7,616.000",4800043117,KG,6/16/2022,H
1010333,CON1,"9,797.760",4500087256,KG,6/16/2022,S
1010333,CON1,"3,265.920",4500087256,KG,6/16/2022,S
1010333,CON1,"8,709.120",4500087256,KG,6/16/2022,S
1111003,CON1,"18,750.000",4500093007,KG,6/16/2022,S
1313253,CON1,680.400,4500091741,KG,6/16/2022,S
1313253,CON1,"4,536.000",4500091741,KG,6/16/2022,S
1313253,CON1,"11,793.600",4500091741,KG,6/16/2022,S
1313253,CON1,"1,134.000",4500091741,KG,6/16/2022,S
1010027,CON1,"14,698.800",4800042925,KG,6/17/2022,H
1010027,CON1,149.710,4800042925,KG,6/17/2022,H
1010027,CON1,285.810,4800042925,KG,6/17/2022,H
1010027,CON1,326.640,4800042925,KG,6/17/2022,H
1010027,CON1,421.910,4800042925,KG,6/17/2022,H
1010027,CON1,217.760,4800042925,KG,6/17/2022,H
1010027,CON1,136.100,4800042925,KG,6/17/2022,H
1010027,CON1,544.400,4800042925,KG,6/17/2022,H
1010027,CON1,503.570,4800042925,KG,6/17/2022,H
1010003,CON1,"6,531.840",4800042874,KG,6/17/2022,H
1010003,CON1,"7,620.480",4800042874,KG,6/17/2022,H
1010003,CON1,"1,088.640",4800042874,KG,6/17/2022,H
1010003,CON1,"3,265.920",4800042874,KG,6/17/2022,H
1010033,CON1,"9,797.760",4800042871,KG,6/17/2022,H
1010033,CON1,"4,898.880",4800042871,KG,6/17/2022,H
1010027,CON1,"15,515.400",4800043161,KG,6/17/2022,H
1010027,CON1,272.200,4800043161,KG,6/17/2022,H
1010027,CON1,"1,796.520",4800043161,KG,6/17/2022,H
1010027,CON1,381.080,4800043161,KG,6/17/2022,H
1313254,CON1,"18,144.000",4500091754,KG,6/17/2022,S
1010003,CON1,"1,088.640",4500084041,KG,6/17/2022,S
1010003,CON1,"2,177.280",4500084041,KG,6/17/2022,S
1010003,CON1,"8,709.120",4500084041,KG,6/17/2022,S
1010003,CON1,"7,620.480",4500084041,KG,6/17/2022,S
1010027,CON1,272.200,4500091714,KG,6/17/2022,S
1010027,CON1,"23,681.400",4500091714,KG,6/17/2022,S
1010003,CON1,"1,088.640",4500084044,KG,6/17/2022,S
1010003,CON1,"3,265.920",4500084044,KG,6/17/2022,S
1010003,CON1,"11,975.040",4500084044,KG,6/17/2022,S
1010003,CON1,"2,177.280",4500083069,KG,6/17/2022,S
1010003,CON1,"8,709.120",4500083069,KG,6/17/2022,S
1010003,CON1,"2,177.280",4500084040,KG,6/17/2022,S
1010003,CON1,"3,265.920",4500084040,KG,6/17/2022,S
1010003,CON1,"14,152.320",4500084040,KG,6/17/2022,S
1010027,CON1,"23,681.400",4500091715,KG,6/17/2022,S
1010027,CON1,272.200,4500091715,KG,6/17/2022,S
1010004,CON1,"11,340.000",4500095143,KG,6/17/2022,S
1010003,CON1,"11,975.040",4500084042,KG,6/17/2022,S
1010003,CON1,"1,088.640",4500084042,KG,6/17/2022,S
1010003,CON1,"5,443.200",4500084042,KG,6/17/2022,S
1111164,CON1,"2,721.600",4800042845,KG,6/18/2022,H
1313253,CON1,430.920,4800042845,KG,6/18/2022,H
1313253,CON1,"2,925.720",4800042845,KG,6/18/2022,H
1313253,CON1,"2,812.320",4800042845,KG,6/18/2022,H
1313253,CON1,907.200,4800042845,KG,6/18/2022,H
1313253,CON1,181.440,4800042845,KG,6/18/2022,H
1313296,CON1,360.000,4800042845,KG,6/18/2022,H
1313296,CON1,640.000,4800042845,KG,6/18/2022,H
1111089,CON1,"13,056.000",4800043118,KG,6/18/2022,H
1111089,CON1,"4,352.000",4800043118,KG,6/18/2022,H
1111089,CON1,"1,088.000",4800043118,KG,6/18/2022,H
1313254,CON1,"5,443.200",4800042625,KG,6/18/2022,H
1010003,CON1,"14,152.320",4800042881,KG,6/20/2022,H
1010003,CON1,"4,354.560",4800042881,KG,6/20/2022,H
1111083,CON1,"1,959.840",4800042885,KG,6/20/2022,H
1111083,CON1,721.330,4800042885,KG,6/20/2022,H
1111083,CON1,816.600,4800042885,KG,6/20/2022,H
1111083,CON1,979.920,4800042885,KG,6/20/2022,H
1111083,CON1,762.160,4800042885,KG,6/20/2022,H
1111083,CON1,489.960,4800042885,KG,6/20/2022,H
1111083,CON1,163.320,4800042885,KG,6/20/2022,H
1111083,CON1,108.880,4800042885,KG,6/20/2022,H
1313253,CON1,"2,721.600",4800042887,KG,6/20/2022,H
1313254,CON1,"8,164.800",4800042887,KG,6/20/2022,H
1111083,CON1,857.430,4800043284,KG,6/20/2022,H
1010333,CON1,"14,152.320",4800042843,KG,6/20/2022,H
1010033,CON1,"21,772.800",4500086311,KG,6/20/2022,S
1010027,CON1,435.520,4500087540,KG,6/20/2022,S
1010027,CON1,789.380,4500087540,KG,6/20/2022,S
1010027,CON1,163.320,4500087540,KG,6/20/2022,S
1010027,CON1,272.200,4500087540,KG,6/20/2022,S
1010027,CON1,"2,449.800",4500087540,KG,6/20/2022,S
1010027,CON1,367.470,4500087540,KG,6/20/2022,S
1010027,CON1,680.500,4500087540,KG,6/20/2022,S
1010027,CON1,"4,083.000",4500087540,KG,6/20/2022,S
1010027,CON1,408.300,4500087540,KG,6/20/2022,S
1010027,CON1,258.590,4500087540,KG,6/20/2022,S
1010027,CON1,"1,633.200",4500087540,KG,6/20/2022,S
1010027,CON1,394.690,4500087540,KG,6/20/2022,S
1010027,CON1,108.880,4500087540,KG,6/20/2022,S
1010027,CON1,816.600,4500087540,KG,6/20/2022,S
1010027,CON1,122.490,4500087540,KG,6/20/2022,S
1010004,CON1,"11,340.000",4800043169,KG,6/21/2022,H
1010004,CON1,"5,670.000",4800043169,KG,6/21/2022,H
1313254,CON1,"5,443.200",4800042846,KG,6/21/2022,H
1313253,CON1,"4,536.000",4800042846,KG,6/21/2022,H
1111089,CON1,"8,704.000",4800043120,KG,6/21/2022,H
1111089,CON1,"9,792.000",4800043120,KG,6/21/2022,H
1313235,CON1,"7,631.844",,KG,6/21/2022,S
1010333,CON1,"7,620.480",4800042844,KG,6/21/2022,H
1313344,CON1,"20,000.000",4500093194,KG,6/21/2022,S
1111083,CON1,966.310,4500089397,KG,6/21/2022,S
1111083,CON1,979.920,4500089397,KG,6/21/2022,S
1010027,CON1,"23,681.400",4500091716,KG,6/21/2022,S
1010027,CON1,272.200,4500091716,KG,6/21/2022,S
1010027,CON1,"17,965.200",4800043165,KG,6/22/2022,H
1010003,CON1,"2,177.280",4800042875,KG,6/22/2022,H
1010003,CON1,"4,354.560",4800042875,KG,6/22/2022,H
1010003,CON1,"5,443.200",4800042875,KG,6/22/2022,H
1010003,CON1,"6,531.840",4800042875,KG,6/22/2022,H
1010033,CON1,"21,772.800",4500087265,KG,6/22/2022,S
1111089,CON1,"1,156.000",4500091100,KG,6/22/2022,S
1111089,CON1,544.000,4500091100,KG,6/22/2022,S
1111089,CON1,353.600,4500091100,KG,6/22/2022,S
1111089,CON1,394.400,4500091100,KG,6/22/2022,S
1111089,CON1,748.000,4500091100,KG,6/22/2022,S
1111089,CON1,"2,176.000",4500091100,KG,6/22/2022,S
1111089,CON1,"3,264.000",4500091100,KG,6/22/2022,S
1111089,CON1,"8,704.000",4500091100,KG,6/22/2022,S
1111089,CON1,367.200,4500093037,KG,6/22/2022,S
1111089,CON1,734.400,4500093037,KG,6/22/2022,S
1111089,CON1,"5,440.000",4500093037,KG,6/22/2022,S
1111089,CON1,"11,968.000",4500093037,KG,6/22/2022,S
1313096,CON1,"2,721.600",4800042893,KG,6/23/2022,H
1313253,CON1,"4,536.000",4800042893,KG,6/23/2022,H
1313254,CON1,"4,536.000",4800042893,KG,6/23/2022,H
1313255,CON1,"1,814.400",4800042893,KG,6/23/2022,H
1010027,CON1,"4,899.600",4800043166,KG,6/23/2022,H
1010027,CON1,"10,615.800",4800043166,KG,6/23/2022,H
1010027,CON1,136.100,4800043166,KG,6/23/2022,H
1010027,CON1,285.810,4800043166,KG,6/23/2022,H
1010027,CON1,408.300,4800043166,KG,6/23/2022,H
1010027,CON1,231.370,4800043166,KG,6/23/2022,H
1010027,CON1,108.880,4800043166,KG,6/23/2022,H
1010027,CON1,258.590,4800043166,KG,6/23/2022,H
1010027,CON1,476.350,4800043166,KG,6/23/2022,H
1010033,CON1,"4,354.560",4800043222,KG,6/23/2022,H
1010033,CON1,"9,797.760",4800043222,KG,6/23/2022,H
1010033,CON1,"21,772.800",4800043461,KG,6/23/2022,H
1010027,CON1,"2,449.800",4800043167,KG,6/23/2022,H
1010027,CON1,"1,633.200",4800043167,KG,6/23/2022,H
1010027,CON1,816.600,4800043167,KG,6/23/2022,H
1010027,CON1,"3,266.400",4800043167,KG,6/23/2022,H
1010027,CON1,176.930,4800043167,KG,6/23/2022,H
1010027,CON1,272.200,4800043167,KG,6/23/2022,H
1010027,CON1,462.740,4800043167,KG,6/23/2022,H
1010027,CON1,326.640,4800043167,KG,6/23/2022,H
1010027,CON1,340.250,4800043167,KG,6/23/2022,H
1010033,CON1,"21,772.800",4800043462,KG,6/23/2022,H
1313254,CON1,"2,721.600",4800043071,KG,6/23/2022,H
1111083,CON1,"1,959.840",4800043071,KG,6/23/2022,H
1111083,CON1,"4,899.600",4800043071,KG,6/23/2022,H
1010333,CON1,"14,152.320",4800043069,KG,6/23/2022,H
1313254,CON1,"18,144.000",4500091750,KG,6/23/2022,S
1313253,CON1,"8,731.800",4500091742,KG,6/23/2022,S
1313253,CON1,"9,412.200",4500091742,KG,6/23/2022,S
1010004,CON1,"14,175.000",4500095144,KG,6/23/2022,S
1010004,CON1,"8,505.000",4500095144,KG,6/23/2022,S
1010003,CON1,"5,443.200",4500086317,KG,6/23/2022,S
1010003,CON1,"4,354.560",4500086317,KG,6/23/2022,S
1010003,CON1,"1,088.640",4500086317,KG,6/23/2022,S
1010003,CON1,"2,177.280",4500086317,KG,6/23/2022,S
1010033,CON1,"21,772.800",4800043465,KG,6/24/2022,H
1010033,CON1,"21,772.800",4800043464,KG,6/24/2022,H
1010033,CON1,"21,772.800",4800043483,KG,6/24/2022,H
1010033,CON1,"21,772.800",4800043479,KG,6/24/2022,H
1010033,CON1,"21,772.800",4800043467,KG,6/24/2022,H
1010033,CON1,"21,772.800",4800043481,KG,6/24/2022,H
1313253,CON1,"18,144.000",4800042894,KG,6/24/2022,H
1313254,CON1,"2,721.600",4800042894,KG,6/24/2022,H
1010333,CON1,"7,620.480",4800043070,KG,6/24/2022,H
1111083,CON1,"2,939.760",4800042847,KG,6/24/2022,H
1111083,CON1,"3,919.680",4500085772,KG,6/24/2022,S
1111083,CON1,"7,553.550",4500085772,KG,6/24/2022,S
1313253,CON1,"5,443.200",4800043074,KG,6/25/2022,H
1313254,CON1,"2,721.600",4800043074,KG,6/25/2022,H
1313254,CON1,"3,628.800",4800043074,KG,6/25/2022,H
1010027,CON1,"13,065.600",4800043168,KG,6/25/2022,H
1010027,CON1,"2,449.800",4800043168,KG,6/25/2022,H
1010027,CON1,353.860,4800043168,KG,6/25/2022,H
1010027,CON1,136.100,4800043168,KG,6/25/2022,H
1010027,CON1,544.400,4800043168,KG,6/25/2022,H
1010027,CON1,734.940,4800043168,KG,6/25/2022,H
1010027,CON1,476.350,4800043168,KG,6/25/2022,H
1010027,CON1,204.150,4800043168,KG,6/25/2022,H
1313254,CON1,"2,721.600",4800043451,KG,6/25/2022,H
1313255,CON1,907.200,4800043451,KG,6/25/2022,H
1111164,CON1,907.200,4800043072,KG,6/26/2022,H
1313253,CON1,"3,628.800",4800043072,KG,6/26/2022,H
1313254,CON1,"5,443.200",4800043072,KG,6/26/2022,H
1313254,CON1,907.200,,KG,6/26/2022,S
1313253,CON1,907.200,4800043116,KG,6/27/2022,H
1313254,CON1,907.200,4800043116,KG,6/27/2022,H
1313253,CON1,"9,979.200",4800043425,KG,6/28/2022,H
1313254,CON1,"2,721.600",4800043425,KG,6/28/2022,H
1313255,CON1,"1,814.400",4800043425,KG,6/28/2022,H
1313096,CON1,"4,536.000",4800043425,KG,6/28/2022,H
1010003,CON1,"18,506.880",4800042876,KG,6/28/2022,H
1010003,CON1,"18,506.880",4800043472,KG,6/28/2022,H
1010027,CON1,163.320,4800043463,KG,6/28/2022,H
1010027,CON1,"2,844.490",4800043463,KG,6/28/2022,H
1010027,CON1,"2,885.320",4800043463,KG,6/28/2022,H
1010027,CON1,939.090,4800043463,KG,6/28/2022,H
1010027,CON1,"4,736.280",4800043463,KG,6/28/2022,H
1010027,CON1,816.600,4800043463,KG,6/28/2022,H
1010027,CON1,95.270,4800043463,KG,6/28/2022,H
1010027,CON1,136.100,4800043463,KG,6/28/2022,H
1010027,CON1,"2,504.240",4800043463,KG,6/28/2022,H
1313253,CON1,907.200,4500091740,KG,6/28/2022,S
1313253,CON1,"5,443.200",4500091740,KG,6/28/2022,S
1313253,CON1,"11,793.600",4500091740,KG,6/28/2022,S
1313254,CON1,"1,065.960",4500091751,KG,6/28/2022,S
1313254,CON1,748.440,4500091751,KG,6/28/2022,S
1313254,CON1,"3,628.800",4500091751,KG,6/28/2022,S
1313254,CON1,"12,700.800",4500091751,KG,6/28/2022,S
1313254,CON1,725.760,4500091753,KG,6/28/2022,S
1313254,CON1,"1,065.960",4500091753,KG,6/28/2022,S
1313254,CON1,22.680,4500091753,KG,6/28/2022,S
1313254,CON1,"16,329.600",4500091753,KG,6/28/2022,S
1313254,CON1,748.440,4500091752,KG,6/28/2022,S
1313254,CON1,907.200,4500091752,KG,6/28/2022,S
1313254,CON1,"1,065.960",4500091752,KG,6/28/2022,S
1313254,CON1,"15,422.400",4500091752,KG,6/28/2022,S
1313254,CON1,"17,236.800",4500091755,KG,6/28/2022,S
1313254,CON1,907.200,4500091755,KG,6/28/2022,S
1010003,CON1,"2,177.280",4500086320,KG,6/28/2022,S
1010003,CON1,"7,620.480",4500086320,KG,6/28/2022,S
1010003,CON1,"4,354.560",4500086320,KG,6/28/2022,S
1010003,CON1,"1,088.640",4500086320,KG,6/28/2022,S
1111083,CON1,"1,959.840",4800043073,KG,6/29/2022,H
1010027,CON1,"6,532.800",4800043466,KG,6/29/2022,H
1010027,CON1,802.990,4800043466,KG,6/29/2022,H
1010027,CON1,"8,982.600",4800043466,KG,6/29/2022,H
1010027,CON1,598.840,4800043466,KG,6/29/2022,H
1010027,CON1,408.300,4800043466,KG,6/29/2022,H
1010027,CON1,27.220,4800043466,KG,6/29/2022,H
1313235,CON1,"7,631.000",,KG,6/29/2022,H
1313344,CON1,"8,000.000",4800043627,KG,6/29/2022,H
1010027,CON1,"3,266.400",4800043468,KG,6/29/2022,H
1010027,CON1,"14,698.800",4800043468,KG,6/29/2022,H
1313253,CON1,"10,886.400",4800043508,KG,6/29/2022,H
1313254,CON1,"3,628.800",4800043508,KG,6/29/2022,H
1313096,CON1,907.200,4800043508,KG,6/29/2022,H
1313296,CON1,"2,000.000",4800043508,KG,6/29/2022,H
1010038,CON1,952.000,4800043588,KG,6/29/2022,H
1010038,CON1,"3,808.000",4800043588,KG,6/29/2022,H
1010038,CON1,"2,176.000",4800043588,KG,6/29/2022,H
1010038,CON1,"3,264.000",4800043588,KG,6/29/2022,H
1010038,CON1,"1,088.000",4800043588,KG,6/29/2022,H
1010010,CON1,"3,810.800",4800043588,KG,6/29/2022,H
1010010,CON1,"7,621.600",4800043588,KG,6/29/2022,H
1010003,CON1,"9,797.760",4500086319,KG,6/29/2022,S
1010003,CON1,"3,265.920",4500086319,KG,6/29/2022,S
1010003,CON1,"1,088.640",4500086319,KG,6/29/2022,S
1010003,CON1,"5,443.200",4500086319,KG,6/29/2022,S
1010333,CON1,"2,721.600",4500087257,KG,6/29/2022,S
1010333,CON1,"11,975.040",4500087257,KG,6/29/2022,S
1010333,CON1,"3,265.920",4500087257,KG,6/29/2022,S
1010333,CON1,158.760,4500087257,KG,6/29/2022,S
1010333,CON1,226.800,4500087257,KG,6/29/2022,S
1010027,CON1,"13,065.600",4500093649,KG,6/29/2022,H
1111089,CON1,"6,528.000",4500091099,KG,6/29/2022,S
1111089,CON1,408.000,4500091099,KG,6/29/2022,S
1111089,CON1,584.800,4500091099,KG,6/29/2022,S
1111089,CON1,"10,880.000",4500091099,KG,6/29/2022,S
1111089,CON1,"1,196.800",4500091101,KG,6/29/2022,S
1111089,CON1,"5,440.000",4500091101,KG,6/29/2022,S
1111089,CON1,462.400,4500091101,KG,6/29/2022,S
1111089,CON1,"10,880.000",4500091101,KG,6/29/2022,S
1111089,CON1,516.800,4500091101,KG,6/29/2022,S
1010004,CON1,"11,340.000",4500095605,KG,6/29/2022,S
1010038,CON1,136.000,4800043588,KG,6/30/2022,H
1010333,CON1,"5,443.200",4800043351,KG,6/30/2022,H
1313253,CON1,"3,628.800",4800043417,KG,6/30/2022,H
1313254,CON1,"6,350.400",4800043417,KG,6/30/2022,H
1313255,CON1,"1,814.400",4800043417,KG,6/30/2022,H
1313110,CON1,"10,000.000",,KG,6/30/2022,S
1313344,CON1,"8,000.000",4800043628,KG,6/30/2022,H
1010027,CON1,"3,266.400",4800043469,KG,6/30/2022,H
1010027,CON1,"5,716.200",4800043469,KG,6/30/2022,H
1010027,CON1,"1,633.200",4800043469,KG,6/30/2022,H
1010027,CON1,939.090,4800043469,KG,6/30/2022,H
1010027,CON1,952.700,4800043469,KG,6/30/2022,H
1010027,CON1,"1,823.740",4800043469,KG,6/30/2022,H
1010027,CON1,"2,613.120",4800043469,KG,6/30/2022,H
1010027,CON1,176.930,4800043469,KG,6/30/2022,H
1010027,CON1,530.790,4800043469,KG,6/30/2022,H
1010027,CON1,299.420,4800043469,KG,6/30/2022,H
1010033,CON1,"14,152.320",4800043418,KG,6/30/2022,H
1010027,CON1,13.610,4800043469,KG,6/30/2022,H
1010033,CON1,"5,443.200",4800043471,KG,6/30/2022,H
1010333,CON1,"5,443.200",4800043352,KG,6/30/2022,H
1010333,CON1,"15,240.960",4500093189,KG,6/30/2022,S
1010333,CON1,"6,531.840",4500093189,KG,6/30/2022,S
1313253,CON1,907.200,4500091743,KG,6/30/2022,S
1313253,CON1,"2,721.600",4500091743,KG,6/30/2022,S
1313253,CON1,"9,072.000",4500091743,KG,6/30/2022,S
1313253,CON1,"4,536.000",4500091743,KG,6/30/2022,S
1313253,CON1,226.800,4500091743,KG,6/30/2022,S
1313253,CON1,453.600,4500091743,KG,6/30/2022,S
1313253,CON1,294.840,4500091743,KG,6/30/2022,S
1313253,CON1,22.680,4500091743,KG,6/30/2022,S
1010033,CON1,"21,772.800",4500087266,KG,6/30/2022,S
1010333,CON1,"21,772.800",4500091204,KG,6/30/2022,S
1313253,CON1,907.200,4800043354,KG,7/1/2022,H
1313253,CON1,"1,814.400",4800043354,KG,7/1/2022,H
1313253,CON1,"9,072.000",4500091744,KG,7/1/2022,S
1313253,CON1,"3,628.800",4500091744,KG,7/1/2022,S
1313253,CON1,612.360,4500091744,KG,7/1/2022,S
1313253,CON1,"1,202.040",4500091744,KG,7/1/2022,S
1010033,CON1,"4,354.560",4800043471,KG,7/4/2022,H
1010003,CON1,"18,506.880",4800043474,KG,7/4/2022,H
1313110,CON1,"10,000.000",,KG,7/4/2022,H
1111164,CON1,907.200,4800043509,KG,7/4/2022,H
1313096,CON1,"2,721.600",4800043509,KG,7/4/2022,H
1313253,CON1,"10,886.400",4800043509,KG,7/4/2022,H
1313254,CON1,"2,721.600",4800043509,KG,7/4/2022,H
1313255,CON1,"1,814.400",4800043509,KG,7/4/2022,H
1010333,CON1,"7,620.480",4800043353,KG,7/4/2022,H
1313254,CON1,"9,072.000",4800043355,KG,7/4/2022,H
1313255,CON1,"1,814.400",4800043355,KG,7/4/2022,H
1313296,CON1,"1,000.000",4800043355,KG,7/4/2022,H
1111164,CON1,"1,814.400",4800043356,KG,7/4/2022,H
1313253,CON1,"8,164.800",4800043356,KG,7/4/2022,H
1313254,CON1,"1,814.400",4800043356,KG,7/4/2022,H
1313344,CON1,"9,000.000",4800043629,KG,7/5/2022,H
1010003,CON1,"18,506.880",4800043477,KG,7/5/2022,H
1010004,CON1,"7,560.000",4800043797,KG,7/5/2022,H
1010004,CON1,"9,450.000",4800043797,KG,7/5/2022,H
1111164,CON1,"9,072.000",4500094686,KG,7/5/2022,S
1111164,CON1,793.800,4500094686,KG,7/5/2022,S
1111164,CON1,"3,628.800",4500094686,KG,7/5/2022,S
1111164,CON1,113.400,4500094686,KG,7/5/2022,S
1313253,CON1,793.800,4500091745,KG,7/5/2022,S
1313253,CON1,453.600,4500091745,KG,7/5/2022,S
1313253,CON1,567.000,4500091745,KG,7/5/2022,S
1313253,CON1,"5,443.200",4500091745,KG,7/5/2022,S
1313253,CON1,907.200,4500091745,KG,7/5/2022,S
1313253,CON1,"3,628.800",4500091745,KG,7/5/2022,S
1313253,CON1,"6,350.400",4500091745,KG,7/5/2022,S
1313253,CON1,"1,587.600",4500091745,KG,7/5/2022,S
1313344,CON1,"9,000.000",4800043630,KG,7/6/2022,H
1313253,CON1,"5,443.200",4800043510,KG,7/6/2022,H
1010333,CON1,"14,152.320",4800043641,KG,7/6/2022,H
1010027,CON1,612.450,4800043798,KG,7/6/2022,H
1010027,CON1,367.470,4800043798,KG,7/6/2022,H
1010027,CON1,408.300,4800043798,KG,7/6/2022,H
1010027,CON1,"7,349.400",4800043798,KG,7/6/2022,H
1010027,CON1,816.600,4800043798,KG,7/6/2022,H
1010027,CON1,231.370,4800043798,KG,7/6/2022,H
1010027,CON1,"5,716.200",4800043798,KG,7/6/2022,H
1010027,CON1,830.210,4800043798,KG,7/6/2022,H
1313254,CON1,340.200,4500091757,KG,7/6/2022,S
1313254,CON1,567.000,4500091757,KG,7/6/2022,S
1313254,CON1,"9,979.200",4500091757,KG,7/6/2022,S
1313254,CON1,"2,721.600",4500091757,KG,7/6/2022,S
1313254,CON1,"4,536.000",4500091757,KG,7/6/2022,S
1010333,CON1,"14,152.320",4800043783,KG,7/7/2022,H
1313344,CON1,"7,000.000",4800043631,KG,7/7/2022,H
1010003,CON1,"7,620.480",4800043475,KG,7/7/2022,H
1010003,CON1,"10,886.400",4800043475,KG,7/7/2022,H
1010027,CON1,"8,982.600",4800043799,KG,7/7/2022,H
1010027,CON1,"3,266.400",4800043799,KG,7/7/2022,H
1010027,CON1,"5,716.200",4800043799,KG,7/7/2022,H
1111089,CON1,"3,672.000",4800044026,KG,7/7/2022,H
1111089,CON1,"12,104.000",4800044026,KG,7/7/2022,H
1111089,CON1,"1,985.600",4800044026,KG,7/7/2022,H
1111089,CON1,748.000,4800044026,KG,7/7/2022,H
1111089,CON1,13.600,,KG,7/7/2022,S
1313253,CON1,861.840,4500091746,KG,7/7/2022,S
1313253,CON1,"5,443.200",4500091746,KG,7/7/2022,S
1313253,CON1,453.600,4500091746,KG,7/7/2022,S
1313253,CON1,884.520,4500091746,KG,7/7/2022,S
1313253,CON1,498.960,4500091746,KG,7/7/2022,S
1313253,CON1,"9,979.200",4500091746,KG,7/7/2022,S
1313254,CON1,"7,257.600",4500091756,KG,7/7/2022,S
1313254,CON1,"1,814.400",4500091756,KG,7/7/2022,S
1010027,CON1,"4,899.600",4500095790,KG,7/7/2022,S
1010027,CON1,"17,965.200",4500095790,KG,7/7/2022,S
1010033,CON1,"14,152.320",4800043930,KG,7/8/2022,H
1010003,CON1,"14,152.320",4800044062,KG,7/8/2022,H
1010003,CON1,"4,354.560",4800044062,KG,7/8/2022,H
1010033,CON1,"21,772.800",4500087263,KG,7/8/2022,S
1010033,CON1,"21,772.800",4500087264,KG,7/8/2022,S
1010033,CON1,"21,772.800",4500087267,KG,7/8/2022,S
1313344,CON1,"4,000.000",4800044151,KG,7/9/2022,H
1010333,CON1,"14,152.320",4800043784,KG,7/9/2022,H
1111089,CON1,"8,704.000",4800044027,KG,7/9/2022,H
1010033,CON1,"5,443.200",4800043471,KG,7/9/2022,H
1010033,CON1,544.320,4800043471,KG,7/9/2022,H
1010033,CON1,"2,721.600",4800043471,KG,7/9/2022,H
1313254,CON1,"2,721.600",4800044068,KG,7/9/2022,H
1313255,CON1,907.200,4800044068,KG,7/9/2022,H
1313253,CON1,"2,721.600",4800043640,KG,7/10/2022,H
1313253,CON1,680.400,4800043640,KG,7/10/2022,H
1313253,CON1,567.000,4800043640,KG,7/10/2022,H
1313253,CON1,907.200,4800043640,KG,7/10/2022,H
1313253,CON1,"2,721.600",4800043689,KG,7/11/2022,H
1313254,CON1,"3,628.800",4800043689,KG,7/11/2022,H
1313096,CON1,907.200,4800043696,KG,7/11/2022,H
1313253,CON1,"8,164.800",4800043696,KG,7/11/2022,H
1313254,CON1,"4,536.000",4800043696,KG,7/11/2022,H
1313253,CON1,"18,937.800",4500091745,KG,7/11/2022,H
1010027,CON1,"23,681.400",4500092019,KG,7/11/2022,S
1010027,CON1,"8,982.600",4500092016,KG,7/11/2022,S
1010027,CON1,"6,532.800",4500092016,KG,7/11/2022,S
1010027,CON1,272.200,4500092019,KG,7/11/2022,S
1010004,CON1,"3,780.000",4800044095,KG,7/12/2022,H
1010004,CON1,"1,890.000",4800044095,KG,7/12/2022,H
1010004,CON1,"11,340.000",4800044095,KG,7/12/2022,H
1010003,CON1,"10,886.400",4800044064,KG,7/12/2022,H
1010003,CON1,"7,620.480",4800044064,KG,7/12/2022,H
1111164,CON1,907.200,4800043785,KG,7/12/2022,H
1313253,CON1,"3,628.800",4800043785,KG,7/12/2022,H
1313254,CON1,"7,257.600",4800043785,KG,7/12/2022,H
1313253,CON1,"2,721.600",4800043697,KG,7/12/2022,H
1313254,CON1,"8,164.800",4800043697,KG,7/12/2022,H
1313255,CON1,907.200,4800043697,KG,7/12/2022,H
1010027,CON1,"4,899.600",4800044096,KG,7/12/2022,H
1010027,CON1,"13,065.600",4800044096,KG,7/12/2022,H
1313096,CON1,"1,542.240",,KG,7/12/2022,S
1313096,CON1,"2,381.400",4800043697,KG,7/12/2022,H
1010003,CON1,"7,620.480",4500084047,KG,7/12/2022,S
1010003,CON1,"11,975.040",4500084047,KG,7/12/2022,S
