Material,Plant,Quantity,UnitofMeasure,EntryDate,DebitCredit
'1010003',BAR1,1088.64,KG,2022-10-18,S
'1010003',BAR1,8709.12,KG,2022-10-18,S
'1010003',BAR1,5443.2,KG,2022-10-18,S
'1010003',BAR1,4354.56,KG,2022-10-18,S
'1010003',BAR1,9797.76,KG,2022-10-20,H
'1010003',BAR1,1088.64,KG,2022-10-20,H
'1010003',BAR1,6531.84,KG,2022-10-20,H
'1010003',BAR1,17418.24,KG,2022-10-20,H
'1010003',BAR1,1088.64,KG,2022-10-20,H
'1010003',BAR1,18506.88,KG,2022-10-21,H
'1010003',BAR1,15240.96,KG,2022-10-24,H
'1010003',BAR1,3265.92,KG,2022-10-24,H
'1010003',BAR1,9253.44,KG,2022-10-25,H
'1010003',BAR1,1088.64,KG,2022-10-25,S
'1010003',BAR1,2177.28,KG,2022-10-25,S
'1010003',BAR1,4354.56,KG,2022-10-25,S
'1010003',BAR1,10886.4,KG,2022-10-25,S
'1010003',BAR1,3265.92,KG,2022-10-25,S
'1010003',BAR1,2177.28,KG,2022-10-25,S
'1010003',BAR1,1088.64,KG,2022-10-25,S
'1010003',BAR1,11975.04,KG,2022-10-25,S
'1010003',BAR1,3265.92,KG,2022-10-25,S
'1010003',BAR1,1088.64,KG,2022-10-25,S
'1010003',BAR1,5443.2,KG,2022-10-25,S
'1010003',BAR1,6531.84,KG,2022-10-25,S
'1010003',BAR1,2177.28,KG,2022-10-25,S
'1010003',BAR1,90.72,KG,2022-10-26,H
'1010003',BAR1,3265.92,KG,2022-10-26,H
'1010003',BAR1,5443.2,KG,2022-10-26,H
'1010003',BAR1,9707.04,KG,2022-10-26,H
'1010003',BAR1,1088.64,KG,2022-10-27,H
'1010003',BAR1,2177.28,KG,2022-10-27,H
'1010003',BAR1,15240.96,KG,2022-10-27,H
'1010003',BAR1,17418.24,KG,2022-10-28,H
'1010003',BAR1,1088.64,KG,2022-10-28,H
'1010003',BAR1,362.88,KG,2022-10-29,H
'1010003',BAR1,725.76,KG,2022-10-29,H
'1010003',BAR1,3265.92,KG,2022-10-29,H
'1010003',BAR1,5443.2,KG,2022-10-29,H
'1010003',BAR1,4354.56,KG,2022-10-29,H
'1010003',BAR1,18506.88,KG,2022-10-29,H
'1010003',BAR1,1995.84,KG,2022-10-31,H
'1010003',BAR1,5624.64,KG,2022-10-31,H
'1010003',BAR1,10886.4,KG,2022-10-31,H
'1010003',BAR1,9525.6,KG,2022-10-31,H
'1010003',BAR1,1088.64,KG,2022-10-31,S
'1010003',BAR1,2177.28,KG,2022-10-31,S
'1010003',BAR1,14152.32,KG,2022-10-31,S
'1010003',BAR1,4354.56,KG,2022-11-01,H
'1010003',BAR1,14152.32,KG,2022-11-01,H
'1010003',BAR1,3265.92,KG,2022-11-01,S
'1010003',BAR1,1088.64,KG,2022-11-01,S
'1010003',BAR1,4354.56,KG,2022-11-01,S
'1010003',BAR1,10886.4,KG,2022-11-01,S
'1010003',BAR1,7620.48,KG,2022-11-01,S
'1010003',BAR1,6531.84,KG,2022-11-01,S
'1010003',BAR1,5443.2,KG,2022-11-01,S
'1010003',BAR1,11975.04,KG,2022-11-02,H
'1010003',BAR1,6531.84,KG,2022-11-02,H
'1010003',BAR1,2177.28,KG,2022-11-02,S
'1010003',BAR1,6531.84,KG,2022-11-02,S
'1010003',BAR1,10886.4,KG,2022-11-02,S
'1010003',BAR1,14152.32,KG,2022-11-03,H
'1010003',BAR1,4354.56,KG,2022-11-03,H
'1010003',BAR1,18506.88,KG,2022-11-04,H
'1010003',BAR1,1088.64,KG,2022-11-07,S
'1010003',BAR1,3265.92,KG,2022-11-07,S
'1010003',BAR1,6531.84,KG,2022-11-07,S
'1010003',BAR1,7620.48,KG,2022-11-07,S
'1010003',BAR1,18506.88,KG,2022-11-08,H
'1010003',BAR1,1088.64,KG,2022-11-08,S
'1010003',BAR1,4354.56,KG,2022-11-08,S
'1010003',BAR1,14152.32,KG,2022-11-08,S
'1010003',BAR1,10886.4,KG,2022-11-10,H
'1010003',BAR1,7076.16,KG,2022-11-10,H
'1010003',BAR1,544.32,KG,2022-11-10,H
'1010003',BAR1,1632.96,KG,2022-11-11,H
'1010003',BAR1,3265.92,KG,2022-11-11,H
'1010003',BAR1,1088.64,KG,2022-11-11,H
'1010003',BAR1,12519.36,KG,2022-11-11,H
'1010003',BAR1,1088.64,KG,2022-11-11,S
'1010003',BAR1,3265.92,KG,2022-11-11,S
'1010003',BAR1,7620.48,KG,2022-11-11,S
'1010003',BAR1,1088.64,KG,2022-11-11,S
'1010003',BAR1,2177.28,KG,2022-11-11,S
'1010003',BAR1,8709.12,KG,2022-11-11,S
'1010003',BAR1,3265.92,KG,2022-11-11,S
'1010003',BAR1,11975.04,KG,2022-11-11,S
'1010003',BAR1,4354.56,KG,2022-11-11,S
'1010003',BAR1,18506.88,KG,2022-11-12,H
'1010003',BAR1,18506.88,KG,2022-11-12,H
'1010003',BAR1,7620.48,KG,2022-11-14,S
'1010003',BAR1,4354.56,KG,2022-11-14,S
'1010003',BAR1,14152.32,KG,2022-11-14,S
'1010003',BAR1,5443.2,KG,2022-11-14,S
'1010003',BAR1,18506.88,KG,2022-11-15,H
'1010003',BAR1,8709.12,KG,2022-11-15,S
'1010003',BAR1,1088.64,KG,2022-11-15,S
'1010003',BAR1,3265.92,KG,2022-11-15,S
'1010003',BAR1,4354.56,KG,2022-11-15,S
'1010003',BAR1,2177.28,KG,2022-11-15,S
'1010003',BAR1,4354.56,KG,2022-11-16,H
'1010003',BAR1,14152.32,KG,2022-11-16,H
'1010003',BAR1,18506.88,KG,2022-11-16,H
'1010003',BAR1,16873.92,KG,2022-11-17,H
'1010003',BAR1,181.44,KG,2022-11-17,H
'1010003',BAR1,1632.96,KG,2022-11-17,H
'1010003',BAR1,18506.88,KG,2022-11-17,H
'1010003',BAR1,18506.88,KG,2022-11-19,H
'1010003',BAR1,5443.2,KG,2022-11-21,H
'1010003',BAR1,13063.68,KG,2022-11-21,H
'1010003',BAR1,1088.64,KG,2022-11-22,S
'1010003',BAR1,2177.28,KG,2022-11-22,S
'1010003',BAR1,3265.92,KG,2022-11-22,S
'1010003',BAR1,4354.56,KG,2022-11-22,S
'1010003',BAR1,181.44,KG,2022-11-24,H
'1010003',BAR1,90.72,KG,2022-11-24,H
'1010003',BAR1,8164.8,KG,2022-11-24,H
'1010003',BAR1,10069.92,KG,2022-11-24,H
'1010003',BAR1,1088.64,KG,2022-11-24,S
'1010003',BAR1,4354.56,KG,2022-11-24,S
'1010003',BAR1,5443.2,KG,2022-11-24,S
'1010003',BAR1,7620.48,KG,2022-11-24,S
'1010003',BAR1,1088.64,KG,2022-11-24,S
'1010003',BAR1,2177.28,KG,2022-11-24,S
'1010003',BAR1,3265.92,KG,2022-11-24,S
'1010003',BAR1,5443.2,KG,2022-11-24,S
'1010003',BAR1,1088.64,KG,2022-11-24,S
'1010003',BAR1,2177.28,KG,2022-11-24,S
'1010003',BAR1,4354.56,KG,2022-11-24,S
'1010003',BAR1,3265.92,KG,2022-11-24,S
'1010003',BAR1,2177.28,KG,2022-11-25,H
'1010003',BAR1,16329.6,KG,2022-11-25,H
'1010003',BAR1,181.44,KG,2022-11-28,H
'1010003',BAR1,8164.8,KG,2022-11-28,H
'1010003',BAR1,90.72,KG,2022-11-28,H
'1010003',BAR1,272.16,KG,2022-11-28,H
'1010003',BAR1,9797.76,KG,2022-11-28,H
'1010003',BAR1,7620.48,KG,2022-11-29,S
'1010003',BAR1,4354.56,KG,2022-11-29,S
'1010003',BAR1,16329.6,KG,2022-11-30,S
'1010003',BAR1,3265.92,KG,2022-11-30,S
'1010003',BAR1,1088.64,KG,2022-11-30,S
'1010003',BAR1,2177.28,KG,2022-11-30,S
'1010003',BAR1,13063.68,KG,2022-11-30,S
'1010003',BAR1,7620.48,KG,2022-12-02,S
'1010003',BAR1,11975.04,KG,2022-12-02,S
'1010003',BAR1,2177.28,KG,2022-12-06,H
'1010003',BAR1,1088.64,KG,2022-12-07,H
'1010003',BAR1,5443.2,KG,2022-12-07,H
'1010003',BAR1,2177.28,KG,2022-12-07,H
'1010003',BAR1,3265.92,KG,2022-12-07,H
'1010003',BAR1,7620.48,KG,2022-12-07,S
'1010003',BAR1,11975.04,KG,2022-12-07,S
'1010003',BAR1,1088.64,KG,2022-12-08,H
'1010003',BAR1,10886.4,KG,2022-12-08,H
'1010003',BAR1,4354.56,KG,2022-12-08,H
'1010003',BAR1,272.16,KG,2022-12-09,H
'1010003',BAR1,10886.4,KG,2022-12-09,H
'1010003',BAR1,7348.32,KG,2022-12-09,H
'1010003',BAR1,19595.52,KG,2022-12-11,S
'1010003',BAR1,18506.88,KG,2022-12-13,H
'1010003',BAR1,9797.76,KG,2022-12-14,H
'1010003',BAR1,8709.12,KG,2022-12-14,H
'1010003',BAR1,11975.04,KG,2022-12-16,H
'1010003',BAR1,6531.84,KG,2022-12-16,H
'1010003',BAR1,2177.28,KG,2022-12-16,H
'1010003',BAR1,272.16,KG,2022-12-16,H
'1010003',BAR1,816.48,KG,2022-12-16,H
'1010003',BAR1,3265.92,KG,2022-12-16,H
'1010003',BAR1,1088.64,KG,2022-12-16,H
'1010003',BAR1,7620.48,KG,2022-12-16,H
'1010003',BAR1,18506.88,KG,2022-12-17,H
'1010003',BAR1,1088.64,KG,2022-12-18,H
'1010003',BAR1,14152.32,KG,2022-12-18,H
'1010003',BAR1,3265.92,KG,2022-12-18,H
'1010003',BAR1,1088.64,KG,2022-12-18,S
'1010003',BAR1,3265.92,KG,2022-12-18,S
'1010003',BAR1,2177.28,KG,2022-12-18,S
'1010003',BAR1,13063.68,KG,2022-12-18,S
'1010003',BAR1,1088.64,KG,2022-12-21,S
'1010003',BAR1,7620.48,KG,2022-12-21,S
'1010003',BAR1,10886.4,KG,2022-12-21,S
'1010003',BAR1,19595.52,KG,2022-12-23,S
'1010003',BAR1,18506.88,KG,2022-12-29,H
'1010003',BAR1,18506.88,KG,2022-12-29,H
'1010003',BAR1,2177.28,KG,2022-12-29,S
'1010003',BAR1,17418.24,KG,2022-12-29,S
'1010003',BAR1,5443.2,KG,2022-12-30,H
'1010003',BAR1,3265.92,KG,2022-12-30,H
'1010003',BAR1,8709.12,KG,2022-12-30,H
'1010003',BAR1,1088.64,KG,2022-12-30,H
'1010003',BAR1,10342.08,KG,2022-12-30,H
'1010003',BAR1,4354.56,KG,2022-12-30,H
'1010003',BAR1,1088.64,KG,2022-12-30,H
'1010003',BAR1,2177.28,KG,2022-12-30,H
'1010003',BAR1,544.32,KG,2022-12-30,H
'1010003',BAR1,7620.48,KG,2022-12-30,H
'1010003',BAR1,10886.4,KG,2022-12-30,H
'1010003',BAR1,1088.64,KG,2023-01-02,H
'1010003',BAR1,18506.88,KG,2023-01-02,H
'1010003',BAR1,1088.64,KG,2023-01-03,H
'1010003',BAR1,16873.92,KG,2023-01-03,H
'1010003',BAR1,362.88,KG,2023-01-03,H
'1010003',BAR1,181.44,KG,2023-01-03,H
'1010003',BAR1,11975.04,KG,2023-01-03,S
'1010003',BAR1,1088.64,KG,2023-01-03,S
'1010003',BAR1,3265.92,KG,2023-01-03,S
'1010003',BAR1,13063.68,KG,2023-01-03,S
'1010003',BAR1,2177.28,KG,2023-01-03,S
'1010003',BAR1,8709.12,KG,2023-01-03,S
'1010003',BAR1,5443.2,KG,2023-01-03,S
'1010003',BAR1,3265.92,KG,2023-01-03,S
'1010003',BAR1,1088.64,KG,2023-01-03,S
'1010003',BAR1,272.16,KG,2023-01-04,H
'1010003',BAR1,4354.56,KG,2023-01-04,H
'1010003',BAR1,14152.32,KG,2023-01-04,H
'1010003',BAR1,7620.48,KG,2023-01-04,S
'1010003',BAR1,5443.2,KG,2023-01-04,S
'1010003',BAR1,2177.28,KG,2023-01-04,S
'1010003',BAR1,3265.92,KG,2023-01-04,S
'1010003',BAR1,1088.64,KG,2023-01-04,S
'1010003',BAR1,2177.28,KG,2023-01-04,S
'1010003',BAR1,1088.64,KG,2023-01-04,S
'1010003',BAR1,3265.92,KG,2023-01-04,S
'1010003',BAR1,10886.4,KG,2023-01-04,S
'1010003',BAR1,9797.76,KG,2023-01-06,S
'1010003',BAR1,4354.56,KG,2023-01-06,S
'1010003',BAR1,3265.92,KG,2023-01-06,S
'1010003',BAR1,1088.64,KG,2023-01-06,S
'1010003',BAR1,1088.64,KG,2023-01-06,S
'1010003',BAR1,2177.28,KG,2023-01-06,S
'1010003',BAR1,5443.2,KG,2023-01-06,S
'1010003',BAR1,18506.88,KG,2023-01-09,H
'1010003',BAR1,5443.2,KG,2023-01-10,H
'1010003',BAR1,13063.68,KG,2023-01-10,H
'1010003',BAR1,19595.52,KG,2023-01-10,S
'1010003',BAR1,18506.88,KG,2023-01-11,H
'1010003',BAR1,2449.44,KG,2023-01-13,H
'1010003',BAR1,272.16,KG,2023-01-13,H
'1010003',BAR1,544.32,KG,2023-01-13,H
'1010003',BAR1,5443.2,KG,2023-01-13,H
'1010003',BAR1,3265.92,KG,2023-01-13,H
'1010003',BAR1,1088.64,KG,2023-01-13,H
'1010003',BAR1,5171.04,KG,2023-01-13,H
'1010003',BAR1,5987.52,KG,2023-01-13,H
'1010003',BAR1,4082.4,KG,2023-01-13,H
'1010003',BAR1,3265.92,KG,2023-01-13,H
'1010003',BAR1,3265.92,KG,2023-01-14,H
'1010003',BAR1,15240.96,KG,2023-01-14,H
'1010003',BAR1,18506.88,KG,2023-01-14,H
'1010003',BAR1,9797.76,KG,2023-01-16,H
'1010003',BAR1,8709.12,KG,2023-01-16,H
'1010003',BAR1,18506.88,KG,2023-01-16,H
'1010003',BAR1,18506.88,KG,2023-01-17,H
'1010003',BAR1,18506.88,KG,2023-01-17,H
'1010003',BAR1,2177.28,KG,2023-01-18,S
'1010003',BAR1,5443.2,KG,2023-01-18,S
'1010003',BAR1,11975.04,KG,2023-01-18,S
'1010003',BAR1,1088.64,KG,2023-01-18,S
'1010003',BAR1,3265.92,KG,2023-01-18,S
'1010003',BAR1,7620.48,KG,2023-01-18,S
'1010003',BAR1,4354.56,KG,2023-01-18,S
'1010003',BAR1,8709.12,KG,2023-01-19,S
'1010003',BAR1,7620.48,KG,2023-01-19,S
'1010003',BAR1,2177.28,KG,2023-01-19,S
'1010003',BAR1,1088.64,KG,2023-01-19,S
'1010003',BAR1,18506.88,KG,2023-01-20,H
'1010003',BAR1,4354.56,KG,2023-01-20,S
'1010003',BAR1,3265.92,KG,2023-01-20,S
'1010003',BAR1,9797.76,KG,2023-01-20,S
'1010003',BAR1,2177.28,KG,2023-01-20,S
'1010003',BAR1,3265.92,KG,2023-01-20,S
'1010003',BAR1,2177.28,KG,2023-01-20,S
'1010003',BAR1,7620.48,KG,2023-01-20,S
'1010003',BAR1,1088.64,KG,2023-01-20,S
'1010003',BAR1,5443.2,KG,2023-01-20,S
'1010003',BAR1,2177.28,KG,2023-01-20,S
'1010003',BAR1,6531.84,KG,2023-01-20,S
'1010003',BAR1,1632.96,KG,2023-01-21,H
'1010003',BAR1,14152.32,KG,2023-01-23,H
'1010003',BAR1,1088.64,KG,2023-01-23,H
'1010003',BAR1,544.32,KG,2023-01-23,H
'1010003',BAR1,18506.88,KG,2023-01-24,H
'1010003',BAR1,7620.48,KG,2023-01-24,S
'1010003',BAR1,2177.28,KG,2023-01-24,S
'1010003',BAR1,1088.64,KG,2023-01-24,S
'1010003',BAR1,6531.84,KG,2023-01-24,S
'1010003',BAR1,18506.88,KG,2023-01-25,H
'1010003',BAR1,11975.04,KG,2023-01-26,H
'1010003',BAR1,2177.28,KG,2023-01-26,H
'1010003',BAR1,4354.56,KG,2023-01-26,H
'1010003',BAR1,4354.56,KG,2023-01-26,H
'1010003',BAR1,14152.32,KG,2023-01-26,H
'1010003',BAR1,16329.6,KG,2023-01-27,H
'1010003',BAR1,2177.28,KG,2023-01-27,H
'1010003',BAR1,3265.92,KG,2023-01-28,H
'1010003',BAR1,10886.4,KG,2023-01-28,H
'1010003',BAR1,4354.56,KG,2023-01-28,H
'1010003',BAR1,1088.64,KG,2023-01-28,S
'1010003',BAR1,2177.28,KG,2023-01-28,S
'1010003',BAR1,3265.92,KG,2023-01-28,S
'1010003',BAR1,10886.4,KG,2023-01-28,S
'1010003',BAR1,1088.64,KG,2023-01-28,S
'1010003',BAR1,18506.88,KG,2023-01-28,S
'1010003',BAR1,8709.12,KG,2023-01-28,S
'1010003',BAR1,4354.56,KG,2023-01-28,S
'1010003',BAR1,1088.64,KG,2023-01-28,S
'1010003',BAR1,18506.88,KG,2023-01-30,H
'1010003',BAR1,3265.92,KG,2023-01-31,H
'1010003',BAR1,15240.96,KG,2023-01-31,H
'1010003',BAR1,1088.64,KG,2023-01-31,S
'1010003',BAR1,2177.28,KG,2023-01-31,S
'1010003',BAR1,6531.84,KG,2023-01-31,S
'1010003',BAR1,4354.56,KG,2023-01-31,S
'1010003',BAR1,2177.28,KG,2023-01-31,S
'1010003',BAR1,3265.92,KG,2023-01-31,S
'1010003',BAR1,1088.64,KG,2023-01-31,S
'1010003',BAR1,8709.12,KG,2023-01-31,S
'1010003',BAR1,8709.12,KG,2023-02-01,H
'1010003',BAR1,3265.92,KG,2023-02-01,H
'1010003',BAR1,6531.84,KG,2023-02-01,H
'1010003',BAR1,13063.68,KG,2023-02-02,H
'1010003',BAR1,5443.2,KG,2023-02-02,H
'1010003',BAR1,78722.28,KG,2023-02-02,H
'1010003',BAR1,13063.68,KG,2023-02-03,H
'1010003',BAR1,5443.2,KG,2023-02-03,H
'1010003',BAR1,11975.04,KG,2023-02-06,S
'1010003',BAR1,7620.48,KG,2023-02-06,S
'1010003',BAR1,362.88,KG,2023-02-07,H
'1010003',BAR1,3265.92,KG,2023-02-07,H
'1010003',BAR1,14878.08,KG,2023-02-07,H
'1010003',BAR1,8709.12,KG,2023-02-07,S
'1010003',BAR1,3265.92,KG,2023-02-07,S
'1010003',BAR1,4354.56,KG,2023-02-07,S
'1010003',BAR1,8709.12,KG,2023-02-07,S
'1010003',BAR1,1088.64,KG,2023-02-07,S
'1010003',BAR1,9797.76,KG,2023-02-07,S
'1010003',BAR1,15240.96,KG,2023-02-07,S
'1010003',BAR1,4354.56,KG,2023-02-07,S
'1010003',BAR1,10342.08,KG,2023-02-08,H
'1010003',BAR1,544.32,KG,2023-02-08,H
'1010003',BAR1,7076.16,KG,2023-02-08,H
'1010003',BAR1,11975.04,KG,2023-02-08,S
'1010003',BAR1,4354.56,KG,2023-02-08,S
'1010003',BAR1,2177.28,KG,2023-02-08,S
'1010003',BAR1,1088.64,KG,2023-02-08,S
'1010003',BAR1,3265.92,KG,2023-02-09,H
'1010003',BAR1,14152.32,KG,2023-02-09,H
'1010003',BAR1,1088.64,KG,2023-02-09,H
'1010003',BAR1,1088.64,KG,2023-02-10,H
'1010003',BAR1,2177.28,KG,2023-02-10,H
'1010003',BAR1,13063.68,KG,2023-02-10,H
'1010003',BAR1,17962.56,KG,2023-02-11,H
'1010003',BAR1,272.16,KG,2023-02-11,H
'1010003',BAR1,10160.64,KG,2023-02-11,H
'1010003',BAR1,6531.84,KG,2023-02-11,H
'1010003',BAR1,2177.28,KG,2023-02-11,H
'1010003',BAR1,2177.28,KG,2023-02-13,H
'1010003',BAR1,16329.6,KG,2023-02-13,H
'1010003',BAR1,8709.12,KG,2023-02-13,S
'1010003',BAR1,4354.56,KG,2023-02-13,S
'1010003',BAR1,6531.84,KG,2023-02-13,S
'1010003',BAR1,3265.92,KG,2023-02-14,H
'1010003',BAR1,5443.2,KG,2023-02-14,H
'1010003',BAR1,6531.84,KG,2023-02-14,H
'1010003',BAR1,2177.28,KG,2023-02-14,S
'1010003',BAR1,1088.64,KG,2023-02-14,S
'1010003',BAR1,3265.92,KG,2023-02-14,S
'1010003',BAR1,4354.56,KG,2023-02-14,S
'1010003',BAR1,6531.84,KG,2023-02-14,S
'1010003',BAR1,7620.48,KG,2023-02-14,S
'1010003',BAR1,19595.52,KG,2023-02-14,H
'1010003',BAR1,4354.56,KG,2023-02-14,S
'1010003',BAR1,5443.2,KG,2023-02-14,S
'1010003',BAR1,8709.12,KG,2023-02-14,S
'1010003',BAR1,1088.64,KG,2023-02-14,S
'1010003',BAR1,1088.64,KG,2023-02-15,H
'1010003',BAR1,15240.96,KG,2023-02-15,H
'1010003',BAR1,2177.28,KG,2023-02-15,H
'1010003',BAR1,4354.56,KG,2023-02-15,H
'1010003',BAR1,8709.12,KG,2023-02-15,H
'1010003',BAR1,5443.2,KG,2023-02-15,H
'1010003',BAR1,78722.28,KG,2023-02-15,S
'1010003',BAR1,3471.0,KG,2023-02-15,H
'1010003',BAR1,15785.28,KG,2023-02-15,H
'1010003',BAR1,2177.28,KG,2023-02-15,H
'1010003',BAR1,544.32,KG,2023-02-15,H
'1010003',BAR1,9797.76,KG,2023-02-16,H
'1010003',BAR1,3265.92,KG,2023-02-16,H
'1010003',BAR1,1088.64,KG,2023-02-16,H
'1010003',BAR1,4354.56,KG,2023-02-16,H
'1010003',BAR1,10886.4,KG,2023-02-17,H
'1010003',BAR1,5443.2,KG,2023-02-17,H
'1010003',BAR1,2177.28,KG,2023-02-17,H
'1010003',BAR1,8709.12,KG,2023-02-18,H
'1010003',BAR1,9797.76,KG,2023-02-18,H
'1010003',BAR1,11430.72,KG,2023-02-21,H
'1010003',BAR1,2721.6,KG,2023-02-21,H
'1010003',BAR1,4354.56,KG,2023-02-21,H
'1010003',BAR1,7620.48,KG,2023-02-21,S
'1010003',BAR1,4354.56,KG,2023-02-21,S
'1010003',BAR1,3265.92,KG,2023-02-21,S
'1010003',BAR1,8709.12,KG,2023-02-21,S
'1010003',BAR1,3265.92,KG,2023-02-21,S
'1010003',BAR1,1088.64,KG,2023-02-21,S
'1010003',BAR1,5443.2,KG,2023-02-21,S
'1010003',BAR1,5443.2,KG,2023-02-21,S
'1010003',BAR1,13063.68,KG,2023-02-21,S
'1010003',BAR1,1088.64,KG,2023-02-21,S
'1010003',BAR1,16329.6,KG,2023-02-22,H
'1010003',BAR1,2177.28,KG,2023-02-22,H
'1010003',BAR1,1088.64,KG,2023-02-22,H
'1010003',BAR1,5443.2,KG,2023-02-22,H
'1010003',BAR1,7620.48,KG,2023-02-22,H
'1010003',BAR1,4354.56,KG,2023-02-22,H
'1010003',BAR1,13063.68,KG,2023-02-22,S
'1010003',BAR1,1088.64,KG,2023-02-22,S
'1010003',BAR1,2177.28,KG,2023-02-22,S
'1010003',BAR1,3265.92,KG,2023-02-22,S
'1010003',BAR1,14152.32,KG,2023-02-22,S
'1010003',BAR1,5443.2,KG,2023-02-22,S
'1010003',BAR1,2177.28,KG,2023-02-23,H
'1010003',BAR1,16329.6,KG,2023-02-23,H
'1010003',BAR1,3265.92,KG,2023-02-24,H
'1010003',BAR1,15240.96,KG,2023-02-24,H
'1010003',BAR1,18506.88,KG,2023-02-24,H
'1010003',BAR1,7620.48,KG,2023-02-24,S
'1010003',BAR1,1088.64,KG,2023-02-24,S
'1010003',BAR1,3265.92,KG,2023-02-24,S
'1010003',BAR1,18506.88,KG,2023-02-25,H
'1010003',BAR1,3265.92,KG,2023-02-26,S
'1010003',BAR1,1088.64,KG,2023-02-26,S
'1010003',BAR1,4354.56,KG,2023-02-26,S
'1010003',BAR1,10886.4,KG,2023-02-26,S
'1010003',BAR1,1088.64,KG,2023-02-26,S
'1010003',BAR1,9797.76,KG,2023-02-26,S
'1010003',BAR1,7620.48,KG,2023-02-26,S
'1010003',BAR1,7620.48,KG,2023-02-27,H
'1010003',BAR1,2177.28,KG,2023-02-27,H
'1010003',BAR1,5443.2,KG,2023-02-27,H
'1010003',BAR1,1088.64,KG,2023-02-27,H
'1010003',BAR1,1088.64,KG,2023-02-27,H
'1010003',BAR1,6531.84,KG,2023-02-27,H
'1010003',BAR1,7620.48,KG,2023-02-27,H
'1010003',BAR1,3265.92,KG,2023-02-27,H
'1010003',BAR1,11975.04,KG,2023-02-28,H
'1010003',BAR1,1088.64,KG,2023-02-28,H
'1010003',BAR1,5443.2,KG,2023-02-28,H
'1010003',BAR1,2177.28,KG,2023-02-28,S
'1010003',BAR1,1088.64,KG,2023-02-28,S
'1010003',BAR1,3265.92,KG,2023-02-28,S
'1010003',BAR1,4354.56,KG,2023-02-28,S
'1010003',BAR1,2177.28,KG,2023-02-28,S
'1010003',BAR1,15240.96,KG,2023-02-28,S
'1010003',BAR1,2177.28,KG,2023-02-28,S
'1010003',BAR1,15240.96,KG,2023-02-28,S
'1010003',BAR1,1632.96,KG,2023-03-01,H
'1010003',BAR1,1088.64,KG,2023-03-01,H
'1010003',BAR1,4354.56,KG,2023-03-01,H
'1010003',BAR1,544.32,KG,2023-03-01,H
'1010003',BAR1,10886.4,KG,2023-03-01,H
'1010003',BAR1,1088.64,KG,2023-03-02,H
'1010003',BAR1,544.32,KG,2023-03-02,H
'1010003',BAR1,2268.0,KG,2023-03-02,H
'1010003',BAR1,1632.96,KG,2023-03-02,H
'1010003',BAR1,3810.24,KG,2023-03-02,H
'1010003',BAR1,4354.56,KG,2023-03-02,H
'1010003',BAR1,18506.88,KG,2023-03-03,H
'1010003',BAR1,1088.64,KG,2023-03-03,S
'1010003',BAR1,8709.12,KG,2023-03-03,S
'1010003',BAR1,9797.76,KG,2023-03-03,S
'1010003',BAR1,1088.64,KG,2023-03-06,H
'1010003',BAR1,5443.2,KG,2023-03-06,H
'1010003',BAR1,2177.28,KG,2023-03-06,H
'1010003',BAR1,3265.92,KG,2023-03-07,H
'1010003',BAR1,8709.12,KG,2023-03-07,H
'1010003',BAR1,1088.64,KG,2023-03-07,H
'1010003',BAR1,5443.2,KG,2023-03-07,H
'1010003',BAR1,4354.56,KG,2023-03-07,S
'1010003',BAR1,3265.92,KG,2023-03-07,S
'1010003',BAR1,1088.64,KG,2023-03-07,S
'1010003',BAR1,6531.84,KG,2023-03-07,S
'1010003',BAR1,11975.04,KG,2023-03-08,H
'1010003',BAR1,272.16,KG,2023-03-08,H
'1010003',BAR1,6259.68,KG,2023-03-08,H
'1010003',BAR1,1088.64,KG,2023-03-08,S
'1010003',BAR1,14152.32,KG,2023-03-08,S
'1010003',BAR1,4354.56,KG,2023-03-08,S
'1010003',BAR1,5443.2,KG,2023-03-08,S
'1010003',BAR1,1088.64,KG,2023-03-08,S
'1010003',BAR1,2177.28,KG,2023-03-08,S
'1010003',BAR1,4354.56,KG,2023-03-08,S
'1010003',BAR1,3265.92,KG,2023-03-08,S
'1010003',BAR1,3265.92,KG,2023-03-09,H
'1010003',BAR1,4354.56,KG,2023-03-09,H
'1010003',BAR1,10069.92,KG,2023-03-09,H
'1010003',BAR1,816.48,KG,2023-03-09,H
'1010003',BAR1,18144.0,KG,2023-03-09,H
'1010003',BAR1,1360.8,KG,2023-03-09,H
'1010003',BAR1,5080.32,KG,2023-03-10,S
'1010003',BAR1,2177.28,KG,2023-03-10,H
'1010003',BAR1,3810.24,KG,2023-03-10,H
'1010003',BAR1,1088.64,KG,2023-03-10,H
'1010003',BAR1,5443.2,KG,2023-03-10,H
'1010003',BAR1,4082.4,KG,2023-03-10,H
'1010003',BAR1,1088.64,KG,2023-03-10,S
'1010003',BAR1,2177.28,KG,2023-03-10,S
'1010003',BAR1,6531.84,KG,2023-03-10,S
'1010003',BAR1,9797.76,KG,2023-03-10,S
'1010003',BAR1,1088.64,KG,2023-03-10,H
'1010003',BAR1,6531.84,KG,2023-03-10,H
'1010003',BAR1,19595.52,KG,2023-03-10,H
'1010003',BAR1,2177.28,KG,2023-03-10,S
'1010003',BAR1,10886.4,KG,2023-03-10,S
'1010003',BAR1,6531.84,KG,2023-03-10,S
'1010003',BAR1,453.6,KG,2023-03-11,H
'1010003',BAR1,9797.76,KG,2023-03-11,H
